Ensembl ID	Uniprot IDs	Length	Symbol	Degree	mitochondrion organization	cell adhesion	signal transduction	B cell FPKM	Neuron FPKM
ENSG00000135185	C9JY04_HUMAN TM243_HUMAN	207100.00000000003	TMEM243	1	0	0	0	114.99	1.37
ENSG00000135205	C9JRR4_HUMAN CC146_HUMAN	24428.000000000004	CCDC146	34	0	0	0	3.98	0.75
ENSG00000135218	E7ERZ9_HUMAN E7EU05_HUMAN E7EVU1_HUMAN E7EWI4_HUMAN E7EX47_HUMAN E9PC45_HUMAN E9PJX8_HUMAN E9PLT1_HUMAN H0YEE7_HUMAN CD36_HUMAN	4852.999999999995	CD36	16	0	1	0	1.68	0.16
ENSG00000135222	CASB_HUMAN		CSN2	16	0	0	0	0.0	0.0
ENSG00000135226	UDB28_HUMAN	99245.00000000006	UGT2B28	21	0	0	0	0.0	0.0
ENSG00000135245	HLPDA_HUMAN	22683.0	HILPDA	1	0	0	0	4.64	10.32
ENSG00000135249	C9J5S3_HUMAN F8WAZ2_HUMAN F8WC46_HUMAN F8WDC5_HUMAN RINT1_HUMAN	288605.0	RINT1	44	0	0	0	8.86	4.16
ENSG00000135250	C9J2M4_HUMAN C9JWF7_HUMAN F8WAV6_HUMAN F8WBW4_HUMAN H7C521_HUMAN H7C5L6_HUMAN SRPK2_HUMAN	35593.00000000002	SRPK2	27	0	0	0	10.83	40.78
ENSG00000135269	F8W7T0_HUMAN F8WDI4_HUMAN H7BYK1_HUMAN TES_HUMAN	48269.00000000002	TES	14	0	0	0	39.53	22.83
ENSG00000135272	A0A087X231_HUMAN C9J104_HUMAN C9J784_HUMAN H7BZY3_HUMAN H7C4B9_HUMAN J3KN13_HUMAN MDFIC_HUMAN	47658.99999999996	MDFIC	8	0	0	0	12.52	0.54
ENSG00000135298	J3KMY8_HUMAN AGRB3_HUMAN S4R307_HUMAN S4R3D0_HUMAN	200664.99999999985	ADGRB3	2	0	0	0	0.0	1.37
ENSG00000135299	E5RH98_HUMAN E5RIJ4_HUMAN E5RIN9_HUMAN E5RIS1_HUMAN E5RJ05_HUMAN E5RJ45_HUMAN E5RJR9_HUMAN H0YBG4_HUMAN H0YBH4_HUMAN H0YBW6_HUMAN ANKR6_HUMAN	754145.0000000003	ANKRD6	4	0	0	0	2.72	9.87
ENSG00000135312	5HT1B_HUMAN	69051.99999999996	HTR1B	8	0	0	0	0.05	0.48
ENSG00000135315	F6V2J0_HUMAN CE162_HUMAN	36008.00000000001	CEP162	3	0	0	0	1.3	7.72
ENSG00000135316	B7Z645_HUMAN F6UXX1_HUMAN HNRPQ_HUMAN	103395.0000000001	SYNCRIP	239	0	0	0	5.64	23.42
ENSG00000135318	H0Y3X5_HUMAN H0Y7R7_HUMAN 5NTD_HUMAN Q96B60_HUMAN	88660.99999999994	NT5E	31	0	0	0	8.32	0.0
ENSG00000135324	MRAP2_HUMAN	179528.00000000012	MRAP2	8	0	0	0	0.0	4.6
ENSG00000135333	EPHA7_HUMAN	57126.00000000002	EPHA7	8	0	0	0	0.0	1.25
ENSG00000135334	AKIR2_HUMAN	77387.00000000017	AKIRIN2	4	0	0	0	58.78	26.8
ENSG00000135336	ORC3_HUMAN U3KQL3_HUMAN	27137.99999999997	ORC3	16	0	0	0	11.52	21.34
ENSG00000135338	LCA5_HUMAN S4R3K6_HUMAN	73473.00000000001	LCA5	2	0	0	0	0.09	4.93
ENSG00000135341	M3K7_HUMAN Q9UG54_HUMAN	52467.99999999996	MAP3K7	113	0	0	0	10.74	16.68
ENSG00000135346	A0A087WYZ4_HUMAN A0A0D9SFJ6_HUMAN A0A0D9SGA7_HUMAN A0A0R4J2F0_HUMAN GLHA_HUMAN	27292.0	CGA	12	0	0	1	0.0	0.0
ENSG00000135362	E9PIU0_HUMAN E9PJV4_HUMAN E9PL62_HUMAN E9PLJ6_HUMAN E9PP25_HUMAN E9PP62_HUMAN E9PS02_HUMAN PRR5L_HUMAN	33713.999999999985	PRR5L	4	0	0	0	4.18	0.91
ENSG00000135363	RBTN2_HUMAN	168916.9999999999	LMO2	91	0	0	0	7.69	1.44
ENSG00000135365	A0A1B0GX09_HUMAN A0A1D5RMU1_HUMAN E9PLU5_HUMAN E9PLV4_HUMAN E9PNN4_HUMAN E9PNW9_HUMAN E9PQM3_HUMAN E9PR02_HUMAN E9PS51_HUMAN H0YCI1_HUMAN H0YCM5_HUMAN H0YEK2_HUMAN PF21A_HUMAN	42069.0	PHF21A	32	0	0	0	30.15	19.92
ENSG00000135372	A0A087WV29_HUMAN E9PJN6_HUMAN E9PMU0_HUMAN NAT10_HUMAN	191855.99999999985	NAT10	108	0	0	0	17.83	7.65
ENSG00000135373	E9PN75_HUMAN E9PPS9_HUMAN E9PQR6_HUMAN E9PQX0_HUMAN EHF_HUMAN	35012.999999999985	EHF	2	0	0	0	0.0	0.0
ENSG00000135374	A0A087X1W9_HUMAN ELF5_HUMAN	39964.99999999999	ELF5	6	0	0	0	0.0	0.0
ENSG00000135387	E9PLA9_HUMAN G3V153_HUMAN CAPR1_HUMAN	28181.000000000025	CAPRIN1	25	0	0	0	22.7	140.51
ENSG00000135392	F8VNT6_HUMAN F8VYY5_HUMAN DJC14_HUMAN	44682.99999999996	DNAJC14	9	0	0	0	7.89	23.31
ENSG00000135404	F8VNT9_HUMAN F8VV56_HUMAN F8VWK8_HUMAN F8VX62_HUMAN F8W022_HUMAN CD63_HUMAN	5435.000000000006	CD63	18	0	1	0	30.78	270.69
ENSG00000135406	F8W835_HUMAN H7C5W5_HUMAN PERI_HUMAN	4385.000000000001	PRPH	6	0	0	0	0.0	491.27
ENSG00000135407	F8VNY0_HUMAN F8VVU1_HUMAN AVIL_HUMAN	7679.999999999986	AVIL	1	0	0	0	2.52	1.05
ENSG00000135409	H3BPI9_HUMAN AMHR2_HUMAN	21328.99999999996	AMHR2	5	0	0	1	0.01	0.0
ENSG00000135413	F8W0V3_HUMAN H0YI00_HUMAN LACRT_HUMAN	13998.999999999998	LACRT	4	0	0	0	0.0	0.0
ENSG00000135414	H0YI30_HUMAN GDF11_HUMAN	4085.000000000004	GDF11	6	0	0	0	3.19	13.05
ENSG00000135423	A0A087X004_HUMAN A8K0A6_HUMAN C9J3Q2_HUMAN E5G745_HUMAN F8WBC9_HUMAN F8WBL8_HUMAN F8WEU7_HUMAN G5E9X4_HUMAN GLSL_HUMAN	31476.000000000004	GLS2	10	0	0	0	3.79	1.06
ENSG00000135424	G3V2C6_HUMAN G3V2I4_HUMAN G3V2Q6_HUMAN G3V3L8_HUMAN H0YJ26_HUMAN H0YJ98_HUMAN H0YJS5_HUMAN J3KNV4_HUMAN ITA7_HUMAN	17470.999999999993	ITGA7	10	0	0	0	2.33	25.07
ENSG00000135437	F8VUB9_HUMAN F8VVC7_HUMAN H0YHP7_HUMAN RDH1_HUMAN	18397.0	RDH5	12	0	0	0	23.31	0.51
ENSG00000135439	F8VVT9_HUMAN H0YHB1_HUMAN J3KNM6_HUMAN AGAP2_HUMAN	4338.999999999995	AGAP2	7	0	0	0	15.92	10.54
ENSG00000135441	F8VP73_HUMAN F8W606_HUMAN G8JLQ3_HUMAN H0YHA4_HUMAN BL1S1_HUMAN	7475.999999999992	BLOC1S1	25	0	0	0	164.11	52.73
ENSG00000135443	F5GYI5_HUMAN KRT85_HUMAN	4051.0000000000023	KRT85	17	0	0	0	0.0	0.0
ENSG00000135446	F8VTV8_HUMAN F8VWX7_HUMAN F8VXD2_HUMAN F8VYH9_HUMAN F8VYY1_HUMAN F8VZ13_HUMAN F8VZ51_HUMAN F8VZZ0_HUMAN F8W1L8_HUMAN CDK4_HUMAN Q96BE9_HUMAN	13273.000000000013	CDK4	119	0	0	1	24.84	78.8
ENSG00000135447	F8VR76_HUMAN H0YIU4_HUMAN PPR1A_HUMAN R4GMQ8_HUMAN		PPP1R1A	3	0	0	0	0.0	19.43
ENSG00000135451	B7Z5Q9_HUMAN F8VR46_HUMAN F8VVS4_HUMAN F8VVT5_HUMAN F8VVX4_HUMAN F8VXF3_HUMAN F8VXV6_HUMAN F8W052_HUMAN F8W130_HUMAN F8W1E3_HUMAN F8W1U0_HUMAN TROAP_HUMAN	12199.0	TROAP	17	0	1	0	0.63	6.24
ENSG00000135454	B4DSP5_HUMAN F8VR44_HUMAN F8VSE0_HUMAN F8VU35_HUMAN F8VW33_HUMAN F8W1A7_HUMAN H0YHT1_HUMAN H0YI57_HUMAN B4GN1_HUMAN	79471.99999999996	B4GALNT1	6	0	0	0	0.04	20.18
ENSG00000135457	F8VWL0_HUMAN F8VX55_HUMAN TFCP2_HUMAN	9945.999999999984	TFCP2	106	0	0	0	8.69	4.93
ENSG00000135472	A0A0A0MTP9_HUMAN F8VV65_HUMAN F8VZI9_HUMAN F8W1L3_HUMAN H0YIR3_HUMAN LFG2_HUMAN	4109.000000000001	FAIM2	1	0	0	0	0.0	2.0
ENSG00000135473	F8VXK8_HUMAN PAN2_HUMAN	25344.99999999999	PAN2	14	0	0	0	150.76	17.42
ENSG00000135476	H3BM31_HUMAN H3BRX7_HUMAN ESPL1_HUMAN	17830.999999999953	ESPL1	6	0	0	0	0.63	4.15
ENSG00000135480	A0A1W2PRP1_HUMAN K2C7_HUMAN	9355.999999999996	KRT7	11	0	0	0	0.0	0.08
ENSG00000135482	F8VQT2_HUMAN F8VSG0_HUMAN F8VYY3_HUMAN ZC3HA_HUMAN	19666.999999999996	ZC3H10	12	0	0	0	3.38	3.47
ENSG00000135486	F8VTQ5_HUMAN F8VYN5_HUMAN F8VZ49_HUMAN F8W646_HUMAN F8W6I7_HUMAN H0YH80_HUMAN ROA1_HUMAN	6624.999999999999	HNRNPA1	260	0	0	0	450.88	699.4
ENSG00000135503	F5H5Q2_HUMAN ACV1B_HUMAN	27603.000000000062	ACVR1B	22	0	0	1	2.45	6.66
ENSG00000135506	B4E321_HUMAN F8VWQ2_HUMAN F8VZI7_HUMAN F8W0R2_HUMAN F8W1N0_HUMAN F8W1V2_HUMAN OS9_HUMAN	45412.00000000001	OS9	15	0	0	0	167.86	132.91
ENSG00000135517	MIP_HUMAN	19151.99999999998	MIP	12	0	0	0	0.0	0.01
ENSG00000135521	LTV1_HUMAN	208538.99999999985	LTV1	2	0	0	0	5.57	8.75
ENSG00000135525	A0A087WZ40_HUMAN MAP7_HUMAN	20469.0	MAP7	4	0	0	0	0.24	1.41
ENSG00000135535	D6R9B4_HUMAN MUC24_HUMAN	231903.0	CD164	4	0	1	1	43.9	14.32
ENSG00000135537	A6ZJA2_HUMAN H0Y5F4_HUMAN H7C448_HUMAN AFG1L_HUMAN	15944.000000000007	AFG1L	1	1	0	0	1.29	3.84
ENSG00000135541	E9PI51_HUMAN E9PML3_HUMAN H0Y343_HUMAN H0YDL1_HUMAN H0YE01_HUMAN H0YEF1_HUMAN AHI1_HUMAN Q9NQN3_HUMAN	270528.9999999999	AHI1	1	0	0	0	5.91	1.56
ENSG00000135547	Q5TF93_HUMAN HEY2_HUMAN	254457.0	HEY2	15	0	0	0	0.08	1.01
ENSG00000135549	Q5T0Z6_HUMAN IPKB_HUMAN	13606.000000000005	PKIB	4	0	0	0	0.19	65.78
ENSG00000135577	NMBR_HUMAN	1014.0000000000003	NMBR	1	0	0	0	0.06	0.0
ENSG00000135587	H0Y5N2_HUMAN NSMA_HUMAN	21907.00000000001	SMPD2	1	0	0	0	31.43	4.36
ENSG00000135596	H0Y6Z4_HUMAN Q5TED7_HUMAN MICA1_HUMAN	3156.9999999999995	MICAL1	15	0	0	1	228.32	283.86
ENSG00000135597	E9PMG1_HUMAN F2Z3L2_HUMAN H0YCF0_HUMAN H0YCR2_HUMAN H0YDT0_HUMAN H0YE73_HUMAN H0YE89_HUMAN H7C1V2_HUMAN H7C225_HUMAN REPS1_HUMAN	37845.00000000002	REPS1	13	0	0	0	27.28	34.35
ENSG00000135604	STX11_HUMAN	84768.99999999997	STX11	58	0	0	0	10.45	0.0
ENSG00000135605	D6RB05_HUMAN D6RB75_HUMAN TEC_HUMAN	5233.000000000005	TEC	0	0	0	0	1.4	0.59
ENSG00000135605	D6RB05_HUMAN D6RB75_HUMAN TEC_HUMAN	5233.000000000005	TEC	68	0	0	0	1.4	0.59
ENSG00000135617	PADC1_HUMAN	134082.00000000012	PRADC1	2	0	0	0	3.3	17.51
ENSG00000135622	A0A087WYZ7_HUMAN B7Z931_HUMAN C9JKW7_HUMAN C9K0A1_HUMAN F8WCP8_HUMAN F8WD61_HUMAN F8WEH3_HUMAN SEM4F_HUMAN	19601.99999999998	SEMA4F	2	0	0	0	3.89	6.11
ENSG00000135624	A0A0D9SG95_HUMAN F8WAM2_HUMAN F8WBP8_HUMAN TCPH_HUMAN	29626.000000000004	CCT7	46	0	0	0	67.58	172.87
ENSG00000135625	A0A0C4DG96_HUMAN EGR4_HUMAN	83339.99999999994	EGR4	1	0	0	0	1.93	0.05
ENSG00000135631	A0A1B0GTL5_HUMAN RFIP5_HUMAN	2776.999999999997	RAB11FIP5	13	0	0	0	1.21	4.03
ENSG00000135636	DYSF_HUMAN	13015.99999999999	DYSF	5	0	0	0	0.31	1.14
ENSG00000135638	A0A087WZF2_HUMAN F8W1B5_HUMAN EMX1_HUMAN	11423.000000000002	EMX1	7	0	0	0	0.02	0.91
ENSG00000135655	F8VVY7_HUMAN F8VZG8_HUMAN F8W0H4_HUMAN H0YH96_HUMAN H0YHM4_HUMAN H0YI26_HUMAN H0YI31_HUMAN UBP15_HUMAN	68017.00000000006	USP15	47	0	0	0	82.77	28.96
ENSG00000135677	F5H4C6_HUMAN F6S8M0_HUMAN H0YFA9_HUMAN H7C3P4_HUMAN GNS_HUMAN	129374.00000000006	GNS	14	0	0	0	4.98	58.23
ENSG00000135678	F8VR29_HUMAN F8VU13_HUMAN F8VVI6_HUMAN F8W111_HUMAN H0YHG6_HUMAN H0YHN7_HUMAN CBPM_HUMAN		CPM	2	0	0	0	0.83	0.0
ENSG00000135679	A0A0C4DFR5_HUMAN A0A1B0GXJ6_HUMAN A7UKX8_HUMAN A7UKY0_HUMAN E5RHE2_HUMAN E5RJQ0_HUMAN E7EMW5_HUMAN E7EPE2_HUMAN F5GWH7_HUMAN F5GZB0_HUMAN F5GZC3_HUMAN F5H1M7_HUMAN F5H4Q8_HUMAN G3XA89_HUMAN J3KN53_HUMAN J3QST1_HUMAN MDM2_HUMAN Q8NDW1_HUMAN Q8TE47_HUMAN Q96DS5_HUMAN Q9H4C3_HUMAN Q9H4C5_HUMAN	19162.000000000007	MDM2	184	0	0	0	4.37	51.09
ENSG00000135697	H3BPA2_HUMAN H3BV18_HUMAN BCDO1_HUMAN	22429.000000000062	BCO1	1	0	0	0	0.0	0.0
ENSG00000135698	H3BNK8_HUMAN H3BNT4_HUMAN H3BSB3_HUMAN H3BU96_HUMAN MPH6_HUMAN	52695.00000000002	MPHOSPH6	25	0	0	0	3.3	18.11
ENSG00000135709	H3BMU3_HUMAN H3BNA7_HUMAN K0513_HUMAN	6713.000000000003	KIAA0513	3	0	0	0	1.51	22.31
ENSG00000135720	B4E2E0_HUMAN H3BU48_HUMAN H3BUM4_HUMAN J3KRI4_HUMAN J3KRZ2_HUMAN J3KSD2_HUMAN J3QKK5_HUMAN DC1L2_HUMAN	4639.999999999997	DYNC1LI2	2	0	0	0	24.29	73.63
ENSG00000135722	E5RFX2_HUMAN E5RH15_HUMAN E5RHS9_HUMAN E5RIE9_HUMAN E5RIS0_HUMAN J3QRE3_HUMAN FBXL8_HUMAN	30906.000000000076	FBXL8	1	0	0	0	14.7	1.33
ENSG00000135723	H3BVE7_HUMAN J3KT53_HUMAN J3KTH7_HUMAN J3QR24_HUMAN FHOD1_HUMAN	24422.000000000025	FHOD1	32	0	0	0	33.15	3.58
ENSG00000135740	H3BNY2_HUMAN J3KSB3_HUMAN J3KSE2_HUMAN J3QRV1_HUMAN SL9A5_HUMAN	11775.00000000001	SLC9A5	4	0	0	0	1.24	0.13
ENSG00000135744	ANGT_HUMAN	34507.99999999998	AGT	19	0	0	0	0.0	6.64
ENSG00000135750	KCNK1_HUMAN Q5T5E6_HUMAN	33965.999999999985	KCNK1	6	0	0	0	0.0	0.0
ENSG00000135763	URB2_HUMAN Q5VYD0_HUMAN	58509.00000000005	URB2	2	0	0	0	3.86	4.73
ENSG00000135766	EGLN1_HUMAN	54620.0	EGLN1	6	0	0	0	5.34	4.47
ENSG00000135775	B7Z2Y2_HUMAN COG2_HUMAN V9GY21_HUMAN	42114.00000000004	COG2	9	0	0	0	12.19	19.74
ENSG00000135778	Q5TDF0_HUMAN NTPCR_HUMAN	32936.999999999985	NTPCR	1	0	0	0	5.48	18.31
ENSG00000135801	TAF5L_HUMAN Q5TDI7_HUMAN	33277.999999999985	TAF5L	34	0	0	0	11.2	6.17
ENSG00000135821	GLNA_HUMAN	50410.00000000005	GLUL	23	0	0	0	27.59	156.26
ENSG00000135823	STX6_HUMAN	10503.000000000022	STX6	25	0	0	0	4.13	20.64
ENSG00000135824	D6RD36_HUMAN RGS8_HUMAN	15622.999999999962	RGS8	1	0	0	0	0.0	2.18
ENSG00000135828	RN5A_HUMAN	42760.99999999996	RNASEL	4	0	0	0	4.93	1.23
ENSG00000135829	DHX9_HUMAN	38460.99999999996	DHX9	377	0	0	0	50.61	68.57
ENSG00000135837	A2A4F6_HUMAN E9PIK0_HUMAN H0Y6Q4_HUMAN H0Y7F7_HUMAN H0YD38_HUMAN Q5T2X4_HUMAN Q5T2X5_HUMAN CE350_HUMAN	41091.99999999998	CEP350	2	0	0	0	5.32	16.94
ENSG00000135838	A0A087WZ70_HUMAN NPL_HUMAN	160142.99999999956	NPL	3	0	0	0	2.46	0.52
ENSG00000135842	H0Y7M9_HUMAN NIBAN_HUMAN	73897.99999999997	FAM129A	1	0	0	0	0.86	0.81
ENSG00000135845	PIGC_HUMAN	183827.0	PIGC	8	0	0	0	11.59	18.42
ENSG00000135862	LAMC1_HUMAN R4GNC7_HUMAN	91084.00000000007	LAMC1	13	0	1	0	8.22	26.71
ENSG00000135899	C9JZQ4_HUMAN E7EM70_HUMAN G5E9C0_HUMAN SP110_HUMAN	53748.999999999905	SP110	11	0	0	1	121.16	0.0
ENSG00000135900	RM44_HUMAN	10675.000000000002	MRPL44	93	0	0	0	6.41	33.58
ENSG00000135902	B4DKT6_HUMAN C9JJV8_HUMAN F8WB46_HUMAN F8WBS0_HUMAN ACHD_HUMAN	10310.999999999987	CHRND	2	0	0	1	0.0	0.46
ENSG00000135903	PAX3_HUMAN		PAX3	25	0	0	0	0.0	4.79
ENSG00000135905	F8WB48_HUMAN F8WE73_HUMAN H0YFC5_HUMAN H7C0I3_HUMAN DOC10_HUMAN	99109.0	DOCK10	3	0	0	0	36.18	0.36
ENSG00000135913	UBP37_HUMAN Q86W68_HUMAN	44572.0	USP37	1	0	0	0	2.22	5.56
ENSG00000135914	5HT2B_HUMAN	14610.000000000013	HTR2B	4	0	0	0	0.0	0.0
ENSG00000135916	B8ZZM6_HUMAN C9JG41_HUMAN E7EUS6_HUMAN F5H4I5_HUMAN Q96JS4_HUMAN ITM2C_HUMAN	16889.000000000004	ITM2C	7	0	0	0	44.95	42.48
ENSG00000135917	B8ZZ39_HUMAN B8ZZW1_HUMAN C9IZI1_HUMAN C9J4J5_HUMAN E7EM61_HUMAN S19A3_HUMAN	64207.99999999996	SLC19A3	1	0	0	0	0.0	0.25
ENSG00000135919	C9JN98_HUMAN C9JRK5_HUMAN C9K031_HUMAN GDN_HUMAN	32803.00000000003	SERPINE2	9	0	0	0	0.32	7.83
ENSG00000135924	C9J1G2_HUMAN C9JRD2_HUMAN C9JX00_HUMAN C9JXB9_HUMAN E7ETU0_HUMAN DNJB2_HUMAN	19218.999999999996	DNAJB2	4	0	0	0	90.89	48.43
ENSG00000135929	C9J1K5_HUMAN F8WD90_HUMAN CP27A_HUMAN	18394.999999999953	CYP27A1	3	0	0	0	0.78	0.47
ENSG00000135930	B4E1E4_HUMAN B8ZZ50_HUMAN B8ZZL3_HUMAN B9A023_HUMAN B9A044_HUMAN C9JEL3_HUMAN H7BZH2_HUMAN IF4E2_HUMAN	176291.99999999997	EIF4E2	48	0	0	0	12.83	39.47
ENSG00000135931	A0A087X1I8_HUMAN C9J535_HUMAN C9JW07_HUMAN H7BZA2_HUMAN H7BZY2_HUMAN H7C2P6_HUMAN H7C3U7_HUMAN ARMC9_HUMAN	33593.00000000003	ARMC9	2	0	0	0	0.28	5.76
ENSG00000135932	A0A087X0K1_HUMAN CAB39_HUMAN	2343.999999999999	CAB39	11	0	0	0	15.54	34.59
ENSG00000135940	COX5B_HUMAN	108230.99999999988	COX5B	29	0	0	0	117.03	157.75
ENSG00000135945	C9JPS2_HUMAN F8WCR0_HUMAN H7C263_HUMAN REV1_HUMAN	157704.00000000006	REV1	7	0	0	0	18.22	6.72
ENSG00000135951	B8ZZZ9_HUMAN F8WA32_HUMAN TSG10_HUMAN	89561.0	TSGA10	40	0	0	0	3.29	1.34
ENSG00000135960	EDAR_HUMAN	65643.99999999994	EDAR	8	0	0	0	0.02	0.0
ENSG00000135966	TGFA1_HUMAN	94901.99999999993	TGFBRAP1	12	0	0	1	6.65	6.3
ENSG00000135968	B8ZZA5_HUMAN B8ZZW2_HUMAN H7BYJ9_HUMAN H7C010_HUMAN GCC2_HUMAN U3KPU4_HUMAN U3KQE0_HUMAN	61977.99999999999	GCC2	6	0	0	0	8.77	6.92
ENSG00000135972	H7BZC4_HUMAN RT09_HUMAN	60854.99999999999	MRPS9	82	0	0	0	9.36	11.61
ENSG00000135973	GPR45_HUMAN	11853.0	GPR45	4	0	0	0	0.0	0.08
ENSG00000135974	C9J4K0_HUMAN ASHWN_HUMAN	1306.9999999999984	C2orf49	1	0	0	0	5.38	5.84
ENSG00000135999	C9J1X4_HUMAN E7ETK1_HUMAN E9PBA8_HUMAN H7C0K5_HUMAN EPC2_HUMAN	151026.0	EPC2	22	0	0	0	12.87	10.66
ENSG00000136002	A0A087X0P1_HUMAN A0A0C4DFY6_HUMAN A0A1B0GW00_HUMAN A4QPB6_HUMAN E7EV07_HUMAN E9PEM0_HUMAN H0Y451_HUMAN H0YCT6_HUMAN ARHG4_HUMAN	6803.000000000001	ARHGEF4	77	0	0	0	0.01	8.14
ENSG00000136003	B3KQ30_HUMAN B4DNC9_HUMAN F5H5N2_HUMAN F5H672_HUMAN ISCU_HUMAN	210347.99999999988	ISCU	15	0	0	0	123.73	28.52
ENSG00000136011	H0YHA5_HUMAN H0YIF3_HUMAN STAB2_HUMAN	64793.99999999981	STAB2	4	0	1	0	0.0	0.0
ENSG00000136014	F8VRI7_HUMAN F8VRW0_HUMAN F8VVD6_HUMAN UBP44_HUMAN	74585.0	USP44	11	0	0	0	1.77	2.98
ENSG00000136021	A0A0U1RQQ9_HUMAN F8VPW3_HUMAN F8VSC5_HUMAN H0YI32_HUMAN H0YIK6_HUMAN SCYL2_HUMAN	34931.00000000009	SCYL2	106	0	0	0	6.27	41.55
ENSG00000136026	F8VVU0_HUMAN CKAP4_HUMAN	158952.99999999994	CKAP4	8	0	0	0	5.29	32.29
ENSG00000136040	B4DHQ7_HUMAN F5H3A2_HUMAN F8VUW4_HUMAN F8W095_HUMAN F8W1K6_HUMAN PLXC1_HUMAN	66402.99999999996	PLXNC1	3	0	1	0	6.96	1.22
ENSG00000136044	F8VR68_HUMAN F8VS86_HUMAN F8VWV2_HUMAN F8VXB0_HUMAN F8W124_HUMAN H0YH86_HUMAN DP13B_HUMAN	27435.99999999999	APPL2	10	0	0	1	14.75	13.4
ENSG00000136045	B4DJV5_HUMAN F8VZ56_HUMAN PWP1_HUMAN	62943.00000000002	PWP1	104	0	0	0	45.53	30.42
ENSG00000136048	A0A0B4J256_HUMAN H0YHJ0_HUMAN H0YHV0_HUMAN DRAM1_HUMAN	61811.00000000005	DRAM1	2	0	0	0	1.52	0.49
ENSG00000136051	A0A087X256_HUMAN F8VNZ5_HUMAN F8VQX3_HUMAN F8VYH7_HUMAN F8W1W1_HUMAN WASC4_HUMAN R4GMM5_HUMAN	134779.99999999994	WASHC4	1	0	0	0	39.48	31.04
ENSG00000136052	C9J2P6_HUMAN C9JA64_HUMAN C9JCR2_HUMAN C9JDQ2_HUMAN C9JIL4_HUMAN C9JKF2_HUMAN C9JYJ7_HUMAN H7BZT9_HUMAN S41A2_HUMAN	19130.0	SLC41A2	2	0	0	0	0.37	4.18
ENSG00000136068	A0A0A0MT44_HUMAN A0A0C4DGA1_HUMAN E7EN95_HUMAN H7C5L4_HUMAN FLNB_HUMAN	27223.00000000007	FLNB	27	0	0	1	18.23	21.26
ENSG00000136098	A0A087WY58_HUMAN A0A087X030_HUMAN A0A087X203_HUMAN F8VTT4_HUMAN F8VV00_HUMAN NEK3_HUMAN	163852.00000000015	NEK3	3	0	0	0	4.3	13.42
ENSG00000136099	PCDH8_HUMAN	38027.000000000015	PCDH8	4	0	1	0	0.0	45.94
ENSG00000136100	VPS36_HUMAN	5752.999999999997	VPS36	5	0	0	0	11.39	12.3
ENSG00000136108	C9J649_HUMAN C9J7Y4_HUMAN CKAP2_HUMAN	64068.00000000002	CKAP2	4	0	0	0	3.88	15.63
ENSG00000136110	E9PKI9_HUMAN CNMD_HUMAN	197449.99999999962	CNMD	3	0	0	0	0.0	0.72
ENSG00000136111	TBCD4_HUMAN Q5JU47_HUMAN	36549.0	TBC1D4	21	0	0	0	2.77	2.0
ENSG00000136122	A0A087WV86_HUMAN A0A087WVC9_HUMAN B5LMG6_HUMAN H3BLY2_HUMAN BORA_HUMAN	29328.000000000015	BORA	8	0	0	0	3.44	5.11
ENSG00000136141	C9J5B8_HUMAN C9JWE0_HUMAN LRCH1_HUMAN	64863.99999999999	LRCH1	1	0	0	1	9.31	6.46
ENSG00000136143	A0A0U1RQF8_HUMAN A0A0U1RQL1_HUMAN A0A0U1RQU7_HUMAN A0A0U1RRI1_HUMAN Q5T9Q5_HUMAN Q5T9Q8_HUMAN SUCB1_HUMAN	199872.99999999985	SUCLA2	25	0	0	0	3.2	36.58
ENSG00000136146	A0A087X0U0_HUMAN Q5T911_HUMAN MED4_HUMAN	53637.99999999986	MED4	65	0	0	0	11.01	19.49
ENSG00000136152	A0A087WTH9_HUMAN A0A087WYY9_HUMAN COG3_HUMAN	33378.00000000002	COG3	7	0	0	0	21.11	9.71
ENSG00000136153	A0A0A0MTE2_HUMAN E9PJ10_HUMAN E9PK58_HUMAN E9PLU6_HUMAN E9PMJ6_HUMAN E9PMP7_HUMAN E9PMS6_HUMAN E9PMT2_HUMAN E9PRE3_HUMAN E9PRJ0_HUMAN F8WD26_HUMAN H0Y424_HUMAN H0YDG6_HUMAN H0YDQ3_HUMAN H0YE95_HUMAN J3KP06_HUMAN LMO7_HUMAN U3KQE6_HUMAN	109590.00000000006	LMO7	9	0	0	0	5.56	2.58
ENSG00000136155	F2Z2X8_HUMAN SCEL_HUMAN	239437.00000000012	SCEL	8	0	0	0	0.0	0.01
ENSG00000136156	ITM2B_HUMAN U3KQ52_HUMAN U3KQL7_HUMAN	4975.999999999997	ITM2B	8	0	0	0	92.99	88.68
ENSG00000136158	SPY2_HUMAN	37199.99999999999	SPRY2	88	0	0	0	0.62	9.87
ENSG00000136160	A0A0D9SG21_HUMAN EDNRB_HUMAN	9655.99999999999	EDNRB	8	0	0	0	0.0	0.28
ENSG00000136161	B4DWG0_HUMAN B4E372_HUMAN RCBT2_HUMAN	85952.00000000001	RCBTB2	5	0	0	0	0.97	10.29
ENSG00000136167	PLSL_HUMAN Q5TBN3_HUMAN Q5TBN5_HUMAN	44297.99999999998	LCP1	15	0	0	0	108.29	0.12
ENSG00000136169	A0A087WYZ9_HUMAN SETB2_HUMAN X6R383_HUMAN	70187.00000000004	SETDB2	15	0	0	0	8.62	3.5
