Ensembl ID	Symbol	Uniprot IDs	Log10 Length	Log10 Degree	Log10 B cell FPKM	Log10 Neuron FPKM	Chromosome
ENSG00000123374	CDK2	E7ESI2_HUMAN G3V317_HUMAN G3V5T9_HUMAN CDK2_HUMAN	3.8909795969896894	2.5693739096150456	0.8887409606828927	0.8627275283179747	12
ENSG00000123384	LRP1	H0YJ88_HUMAN H0YJI8_HUMAN LRP1_HUMAN Q6PJ72_HUMAN Q7Z7K9_HUMAN	3.654946226584344	1.8512583487190752	0.16731733474817606	0.8506462351830666	12
ENSG00000123388	HOXC11	J3KMZ0_HUMAN HXC11_HUMAN	4.928697909624319	1.0	-2.0	-2.0	12
ENSG00000123395	ATG101	F8VQD9_HUMAN F8VVA0_HUMAN H3BMZ4_HUMAN ATGA1_HUMAN	3.9547729896897166	1.5563025007672873	1.5565437084835143	1.2224563366792467	12
ENSG00000123405	NFE2	F8W1N9_HUMAN NFE2_HUMAN	3.9164013036038763	1.4771212547196624	-0.3565473235138126	-0.8538719643217619	12
ENSG00000123411	IKZF4	A0A0G2JL44_HUMAN F8VPL6_HUMAN F8VW19_HUMAN IKZF4_HUMAN	3.6152133348013584	1.2552725051033058	0.21748394421390624	0.3053513694466237	12
ENSG00000123415	SMUG1	A0A0U1RRE6_HUMAN D6RA25_HUMAN D6RA78_HUMAN D6RAI1_HUMAN D6RAS0_HUMAN D6RD88_HUMAN D6RI04_HUMAN D6RIA4_HUMAN H0YA95_HUMAN SMUG1_HUMAN	3.5582284218033253	0.4771212547196624	1.3581252852766486	1.4041492492096952	12
ENSG00000123416	TUBA1B	F8VRK0_HUMAN F8VU66_HUMAN F8VVB9_HUMAN F8VWV9_HUMAN F8VX09_HUMAN TBA1B_HUMAN	4.830793899704099	1.5314789170422551	2.6442021743929187	2.8974126398101605	12
ENSG00000123444	KBTBD4	A0A075B6T4_HUMAN E9PJ66_HUMAN E9PJY1_HUMAN E9PL18_HUMAN E9PM58_HUMAN E9PQ38_HUMAN E9PSA4_HUMAN KBTB4_HUMAN	4.04336227802113	0.0	0.7888751157754167	0.8830933585756899	11
ENSG00000123453	SARDH	A0A0A0MT55_HUMAN Q5SYU9_HUMAN Q5SYV1_HUMAN Q5SYV2_HUMAN Q9UL10_HUMAN SARDH_HUMAN	4.361444508086328	1.0791812460476249	-1.5228787452803376	0.16731733474817606	9
ENSG00000123454	DBH	DOPO_HUMAN Q5T382_HUMAN	4.883070620049445	0.9542425094393248	-2.0	-0.958607314841775	9
ENSG00000123472	ATPAF1	A8MRA7_HUMAN E9PPX6_HUMAN H0YCA6_HUMAN H0YD21_HUMAN H0YDD6_HUMAN H0YEW4_HUMAN I3L448_HUMAN ATPF1_HUMAN	4.806241042351637	0.3010299956639812	1.1162755875805443	1.4643404846276673	1
ENSG00000123473	STIL	A0A0A0MR87_HUMAN E9PSF2_HUMAN H0Y702_HUMAN STIL_HUMAN Q5T0C7_HUMAN Q5T0C8_HUMAN	4.6141692684491815	0.0	-0.2365720064370628	0.6981005456233901	1
ENSG00000123485	HJURP	C9JWC4_HUMAN F8WCV1_HUMAN H7C0I6_HUMAN H7C3V8_HUMAN HJURP_HUMAN	4.2042014052381536	1.2552725051033058	-0.2757241303992109	0.9164539485499252	2
ENSG00000123496	IL13RA2	I13R2_HUMAN	4.3253309052436935	0.3010299956639812	-2.0	-2.0	X
ENSG00000123500	COL10A1	COAA1_HUMAN Q5QPC7_HUMAN Q5QPC8_HUMAN	4.3210596292066805	0.7781512503836436	-2.0	-2.0	6
ENSG00000123505	AMD1	B4DZ60_HUMAN F6R5I9_HUMAN DCAM_HUMAN Q5VXN5_HUMAN	4.600155784473168	0.6020599913279624	1.6077766037416932	1.263636068588108	6
ENSG00000123545	NDUFAF4	NDUF4_HUMAN	4.951094556841665	0.0	1.2016701796465816	1.4090873694478352	6
ENSG00000123552	USP45	D6RBV3_HUMAN D6RC01_HUMAN D6RE98_HUMAN E2QRF0_HUMAN H0Y8J5_HUMAN H0Y8Q0_HUMAN H0Y986_HUMAN H0YA21_HUMAN UBP45_HUMAN	3.9329301428307897	1.3802112417116061	0.9656719712201068	1.1348143703204598	6
ENSG00000123560	PLP1	B1B1G1_HUMAN B1B1G2_HUMAN B1B1G3_HUMAN B1B1G4_HUMAN B1B1G6_HUMAN MYPR_HUMAN	3.799133693302063	0.9030899869919436	-2.0	0.07918124604762483	X
ENSG00000123561	SERPINA7	THBG_HUMAN	4.276507758829856	0.0	-2.0	-2.0	X
ENSG00000123562	MORF4L2	A0A0A0MT59_HUMAN MO4L2_HUMAN Q5JXX1_HUMAN Q5JXX2_HUMAN Q5JXX6_HUMAN	3.405004665050369	1.7242758696007892	1.6954816764901974	2.5201952174943214	X
ENSG00000123570	RAB9B	RAB9B_HUMAN	5.133756001342449	0.0	-0.5086383061657274	0.2944662261615929	X
ENSG00000123572	NRK	B7Z1I7_HUMAN F5H049_HUMAN NRK_HUMAN	3.9959421629925513	0.0	-2.0	-0.6575773191777937	X
ENSG00000123595	RAB9A	A0A1B0GUI0_HUMAN RAB9A_HUMAN	3.335257256434532	0.9030899869919436	0.8819549713396004	0.9822712330395684	X
ENSG00000123609	NMI	C9JW17_HUMAN NMI_HUMAN	4.351351738992801	1.6720978579357175	1.104487111312395	-0.4202164033831898	2
ENSG00000123610	TNFAIP6	TSG6_HUMAN	4.292100938480419	0.4771212547196624	-2.0	-2.0	2
ENSG00000123612	ACVR1C	ACV1C_HUMAN	5.473799257823701	0.7781512503836436	-0.7212463990471709	-0.958607314841775	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.787460474518415	-1.6989700043360187	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	1.7331169814420644	2
ENSG00000123636	BAZ2B	A0A0A0MR97_HUMAN C9JCA6_HUMAN F6VJC3_HUMAN H7BXK5_HUMAN H7C092_HUMAN H7C1I6_HUMAN BAZ2B_HUMAN	5.0096165929993255	0.9542425094393248	0.2624510897304295	-1.6989700043360187	2
ENSG00000123685	BATF3	BATF3_HUMAN		0.6989700043360189	-0.585026652029182	-2.0	1
ENSG00000123700	KCNJ2	KCNJ2_HUMAN	4.216350669139197	1.230448921378274	-2.0	-0.060480747381381476	17
ENSG00000123737	EXOSC9	D6R905_HUMAN D6RA17_HUMAN D6RAP4_HUMAN D6RIY6_HUMAN H0Y9L5_HUMAN EXOS9_HUMAN	4.3029583187646265	1.3010299956639813	1.2944662261615931	1.3816564825857869	4
ENSG00000123739	PLA2G12A	A0A0C4DGC6_HUMAN D6RBP5_HUMAN PG12A_HUMAN	4.1960379407345245	0.0	0.5502283530550941	0.7693773260761385	4
ENSG00000123836	PFKFB2	A0A087X278_HUMAN A0A087X2H4_HUMAN F6RAZ1_HUMAN F6XNB3_HUMAN F262_HUMAN		1.230448921378274	0.6693168805661122	0.10037054511756292	1
ENSG00000123838	C4BPA	A6PVY5_HUMAN F2Z2V7_HUMAN C4BPA_HUMAN	4.668935426718003	0.7781512503836436	-2.0	-2.0	1
ENSG00000123843	C4BPB	C4BPB_HUMAN Q5VVQ7_HUMAN	4.793971884645713	0.0	-0.585026652029182	-2.0	1
ENSG00000123892	RAB38	H0YDB7_HUMAN H0YEA4_HUMAN RAB38_HUMAN	4.047352760753935	0.7781512503836436	-1.2218487496163564	-0.2924298239020636	11
ENSG00000123908	AGO2	E5RGG9_HUMAN E5RJY2_HUMAN AGO2_HUMAN	4.382179196960253	1.8260748027008264	1.18440748541232	1.2084413564385674	8
ENSG00000123933	MXD4	D6RGV1_HUMAN H0Y8Z5_HUMAN MAD4_HUMAN	3.740836207057312	0.7781512503836436	1.7314275870509481	1.6593456357461769	4
ENSG00000123975	CKS2	CKS2_HUMAN	4.172106477792496	0.9542425094393248	1.6635124704151556	1.7888044930446485	9
ENSG00000123983	ACSL3	C9JC11_HUMAN F5GWH2_HUMAN F5H062_HUMAN H7BYZ7_HUMAN ACSL3_HUMAN	4.726653869807568	1.2552725051033058	0.6785183790401139	1.6579159368299552	2
ENSG00000123989	CHPF	F8W6H2_HUMAN CHSS2_HUMAN	4.422868775433255	1.041392685158225	0.5705429398818975	1.5364321758220134	2
ENSG00000123992	DNPEP	B9ZVU2_HUMAN C9J1E2_HUMAN C9JBE1_HUMAN C9JRG3_HUMAN E3W974_HUMAN E3W979_HUMAN E5RHR3_HUMAN E5RJ35_HUMAN E7EMB6_HUMAN E7EPX3_HUMAN E7ETB3_HUMAN F8WAN0_HUMAN DNPEP_HUMAN	3.6849350826408895	1.3010299956639813	1.7698202577635922	0.6404814369704218	2
ENSG00000123999	INHA	INHA_HUMAN	4.58143761923139	0.7781512503836436	-2.0	-2.0	2
ENSG00000124006	OBSL1	A6NN50_HUMAN A8MSZ8_HUMAN H0Y684_HUMAN OBSL1_HUMAN S4R463_HUMAN	4.368993085165246	0.3010299956639812	-1.6989700043360187	1.171726453653231	2
ENSG00000124019	FAM124B	F124B_HUMAN	4.324920050019919	1.4771212547196624	-0.958607314841775	-0.4685210829577449	2
ENSG00000124067	SLC12A4	I3L1N8_HUMAN I3L4N6_HUMAN J3QKM4_HUMAN J3QRE2_HUMAN J3QSF2_HUMAN S12A4_HUMAN	3.63558426631123	0.0	1.161966616364075	1.0976043288744108	16
ENSG00000124074	ENKD1	A0A087X0D0_HUMAN ENKD1_HUMAN R4GN60_HUMAN	4.4171061673925935	1.5314789170422551	0.978180516937414	0.9698816437465	16
ENSG00000124089	MC3R	MC3R_HUMAN	4.536987475130601	0.6989700043360189	-2.0	-2.0	20
ENSG00000124092	CTCFL	F5H2V8_HUMAN CTCFL_HUMAN V9GY73_HUMAN V9GYX4_HUMAN V9GZ46_HUMAN	3.9889600703903376	0.0	-2.0	-0.7695510786217261	20
ENSG00000124102	PI3	ELAF_HUMAN	3.952114084906993	0.8450980400142568	-0.7447274948966939	-2.0	20
ENSG00000124107	SLPI	SLPI_HUMAN	3.976166500131975	1.0791812460476249	-2.0	-2.0	20
ENSG00000124120	TTPAL	A6PVK2_HUMAN Q5QPC2_HUMAN TTPAL_HUMAN	4.643344089291746	0.3010299956639812	0.4533183400470376	0.7846172926328754	20
ENSG00000124126	PREX1	A0A087WY11_HUMAN H0YDZ4_HUMAN PREX1_HUMAN	3.944630701856278	0.7781512503836436	1.752432609261474	1.9000392354873248	20
ENSG00000124145	SDC4	SDC4_HUMAN		1.230448921378274	-1.3979400086720375	-0.2757241303992109	20
