Ensembl ID	Uniprot IDs	Length
ENSG00000146809	A0A0C4DG46_HUMAN C9J956_HUMAN Q7Z4V1_HUMAN ASB15_HUMAN	20.136224655463913
ENSG00000146826	B3KNS5_HUMAN C9JMZ9_HUMAN E9PFF9_HUMAN F8WFE0_HUMAN H7C1F8_HUMAN CG043_HUMAN	21.52790261494172
ENSG00000146828	C9J0I5_HUMAN C9JBD8_HUMAN C9JMQ7_HUMAN F8WEK3_HUMAN S12A9_HUMAN	13.529156009507412
ENSG00000146830	GGYF1_HUMAN	21.765490191620792
ENSG00000146833	H7C0Q6_HUMAN TRIM4_HUMAN	
ENSG00000146834	MEPCE_HUMAN	23.44057147582304
ENSG00000146839	A0A087WU49_HUMAN F5GX59_HUMAN F5GZI5_HUMAN F5H0T8_HUMAN F5H4B5_HUMAN ZAN_HUMAN	14.222744438027446
ENSG00000146842	C9J5K4_HUMAN C9JYX1_HUMAN TM209_HUMAN	27.45382843378589
ENSG00000146856	F8W6Y5_HUMAN F8W7R4_HUMAN CBPC3_HUMAN	21.80426815126396
ENSG00000146857	STRA8_HUMAN	16.440975733964315
ENSG00000146858	ZCCHL_HUMAN	19.89713330457817
ENSG00000146859	TM140_HUMAN	27.322311324740717
ENSG00000146872	J3KRK0_HUMAN J3KST4_HUMAN J3KT82_HUMAN J3QLK5_HUMAN J3QQN4_HUMAN J3QR10_HUMAN J3QS44_HUMAN J3QS73_HUMAN TLK2_HUMAN	18.46680708224787
ENSG00000146904	EPHA1_HUMAN	
ENSG00000146909	NOM1_HUMAN	18.559538220344557
ENSG00000146910	A0A1B0GUD4_HUMAN A0A1B0GVE0_HUMAN CNPY1_HUMAN	24.011844981005822
ENSG00000146918	F8WE06_HUMAN H0Y6U5_HUMAN CNDG2_HUMAN	24.43610307575424
ENSG00000146926	F8WB38_HUMAN ASB10_HUMAN	31.567879363856765
ENSG00000146938	A0A0A0MTH0_HUMAN NLGNX_HUMAN	17.00938093007834
ENSG00000146950	C9IZC6_HUMAN F5H3B6_HUMAN SHRM2_HUMAN	19.22214438828827
ENSG00000146955	RAB19_HUMAN C9JJQ5_HUMAN	27.49656631787778
ENSG00000146963	F8WEU3_HUMAN LC7L2_HUMAN V9GZ75_HUMAN	27.286209999952227
ENSG00000146966	C9IY76_HUMAN C9IYZ8_HUMAN C9JAA0_HUMAN C9JD15_HUMAN F8WAT8_HUMAN H7C5K8_HUMAN DEN2A_HUMAN	24.532422811622048
ENSG00000147003	TMM27_HUMAN	31.116356241195827
ENSG00000147010	Q5JPT1_HUMAN Q5JPT2_HUMAN Q5JPT3_HUMAN Q5VSN0_HUMAN SH3K1_HUMAN	21.274376017907553
ENSG00000147027	TMM47_HUMAN	25.85952170393505
ENSG00000147036	LANC3_HUMAN	20.403682267596643
ENSG00000147041	SYTL5_HUMAN	31.81583426226814
ENSG00000147044	CSKP_HUMAN Q5JS72_HUMAN Q5JS74_HUMAN Q5JS79_HUMAN	26.209667283222814
ENSG00000147050	A0A087WUN6_HUMAN A0A087X0R0_HUMAN F5H5V6_HUMAN F5H6S1_HUMAN F8W8R6_HUMAN H0Y5J3_HUMAN H0Y6I7_HUMAN H0Y6V5_HUMAN H7C1F1_HUMAN KDM6A_HUMAN	12.515691286559893
ENSG00000147059	A0A087X074_HUMAN SPI2A_HUMAN	
ENSG00000147065	MOES_HUMAN V9GZ54_HUMAN	16.41454620665901
ENSG00000147081	A0A075B6Q6_HUMAN A0A075B6R4_HUMAN AKAP4_HUMAN	27.227333887092115
ENSG00000147082	CCNB3_HUMAN	29.3460616731459
ENSG00000147099	A6NFW1_HUMAN A6NGJ7_HUMAN A6NGT0_HUMAN A6NMT1_HUMAN C9J8F0_HUMAN E7EVA8_HUMAN E7EW22_HUMAN F8WCG4_HUMAN F8WDK0_HUMAN HDAC8_HUMAN	27.097823595232743
ENSG00000147100	A0A1B0GVB4_HUMAN K7ELT4_HUMAN MOT8_HUMAN	22.612089922012647
ENSG00000147113	DIA1R_HUMAN	25.84246455967571
ENSG00000147117	ZN157_HUMAN	20.260069721899637
ENSG00000147118	ZN182_HUMAN	21.866188866787667
ENSG00000147119	CHST7_HUMAN	22.45628573187517
ENSG00000147121	C9J804_HUMAN C9J950_HUMAN KRBX4_HUMAN	19.614185273943775
ENSG00000147123	NDUBB_HUMAN	21.205753272442564
ENSG00000147124	B1AQ29_HUMAN ZNF41_HUMAN	12.699738290156814
ENSG00000147127	D6REW8_HUMAN RAB41_HUMAN	17.894276961633878
ENSG00000147130	A6NC58_HUMAN A6NHB5_HUMAN A6NHN7_HUMAN A6NL54_HUMAN ZMYM3_HUMAN	12.328554639145723
ENSG00000147133	H0Y8N6_HUMAN H0Y9L7_HUMAN H7BY98_HUMAN H7C2K9_HUMAN TAF1_HUMAN	9.938020076867453
ENSG00000147138	GP174_HUMAN	27.58324176396228
ENSG00000147140	C9IZL7_HUMAN C9J4X2_HUMAN C9JJ13_HUMAN C9JYS8_HUMAN H7C367_HUMAN NONO_HUMAN	18.06938079660429
ENSG00000147144	CC120_HUMAN S4R3T7_HUMAN	18.43261860874709
ENSG00000147145	LPAR4_HUMAN V9GY74_HUMAN	15.37248567808503
ENSG00000147155	C9J719_HUMAN C9JJ78_HUMAN EBP_HUMAN	16.110601719146906
ENSG00000147160	H0YAL0_HUMAN AWAT2_HUMAN	
ENSG00000147162	C9JZL3_HUMAN OGT1_HUMAN	16.11464339670866
ENSG00000147164	A0A087X0R6_HUMAN SNX12_HUMAN	13.009743130701741
ENSG00000147166	ITBP2_HUMAN	18.247180861186173
ENSG00000147168	D6R964_HUMAN D6RBW5_HUMAN D6RDW9_HUMAN H0Y8J6_HUMAN IL2RG_HUMAN Q5FC10_HUMAN	20.998020018157533
ENSG00000147174	ACRC_HUMAN	13.81769421947673
ENSG00000147180	ZN711_HUMAN	15.373376905927303
ENSG00000147183	CPXCR_HUMAN	20.287009362570462
ENSG00000147202	A6NML8_HUMAN C9J6U3_HUMAN K4DI95_HUMAN DIAP2_HUMAN	18.294437864173418
ENSG00000147206	H0Y6A1_HUMAN NXF3_HUMAN	35.89865115614948
ENSG00000147223	RIPP1_HUMAN	19.288762296037827
ENSG00000147224	B1ALA7_HUMAN B1ALA9_HUMAN B7ZB02_HUMAN PRPS1_HUMAN	12.684845420230697
ENSG00000147231	B1AQ74_HUMAN RADX_HUMAN	24.517125574691942
ENSG00000147234	A0A0A0MSP7_HUMAN FRPD3_HUMAN	23.652982723778823
ENSG00000147246	5HT2C_HUMAN	28.201654553526744
ENSG00000147251	A0A0J9YW64_HUMAN A0A0J9YXQ7_HUMAN A6NIW2_HUMAN DOC11_HUMAN	30.72533327118485
ENSG00000147255	IGSF1_HUMAN	20.58237540546498
ENSG00000147256	RHG36_HUMAN X6RIA0_HUMAN	30.41369470806374
ENSG00000147257	H0Y3U6_HUMAN GPC3_HUMAN	9.35077516793952
ENSG00000147262	GP119_HUMAN	32.29045915523749
ENSG00000147274	H0Y6E7_HUMAN H3BNC1_HUMAN H3BR27_HUMAN H3BT71_HUMAN H3BUY5_HUMAN RBMX_HUMAN	29.313786459786648
ENSG00000147316	MCPH1_HUMAN	20.718450189693407
ENSG00000147324	MFHA1_HUMAN	23.896645370202652
ENSG00000147364	E5RFH9_HUMAN H0YBS4_HUMAN FBX25_HUMAN	25.757250114483544
ENSG00000147378	H7C1I5_HUMAN FATE1_HUMAN	17.16052519687197
ENSG00000147381	C9J9C2_HUMAN C9JIR1_HUMAN C9JK50_HUMAN C9JZJ5_HUMAN MAGA4_HUMAN	15.190354409558683
ENSG00000147383	C9JDR0_HUMAN NSDHL_HUMAN	23.093767288772533
ENSG00000147394	H0Y704_HUMAN H7BZT5_HUMAN H7C1R1_HUMAN ZN185_HUMAN	21.38357406411593
ENSG00000147400	CETN2_HUMAN	18.679381339668094
ENSG00000147403	A0A087WV22_HUMAN A6QRI9_HUMAN B8A6G2_HUMAN F8W7C6_HUMAN H7C123_HUMAN H7C2C5_HUMAN H7C2U2_HUMAN RL10_HUMAN X1WI28_HUMAN	13.148939499307696
ENSG00000147408	E5RGB2_HUMAN E5RGK2_HUMAN E5RJB6_HUMAN E5RK93_HUMAN CGAT1_HUMAN	20.30311882201116
ENSG00000147416	E5RGH6_HUMAN H0YAT8_HUMAN H0YC04_HUMAN H0YC45_HUMAN VATB2_HUMAN	31.11965329830065
ENSG00000147419	B7Z2L8_HUMAN E5RI21_HUMAN G3V121_HUMAN Q0VGD4_HUMAN CCD25_HUMAN	27.80305239929684
ENSG00000147421	E5RGZ2_HUMAN E5RHH9_HUMAN H0YBM8_HUMAN H0YKJ1_HUMAN H0YLF2_HUMAN HMBX1_HUMAN	21.442807093171545
ENSG00000147432	A0A1D5RMT8_HUMAN ACHB3_HUMAN	21.87079603220575
ENSG00000147434	E9PP97_HUMAN ACHA6_HUMAN	21.512152844758173
ENSG00000147437	GON1_HUMAN	22.305518751512338
ENSG00000147439	A0A1W2PS11_HUMAN E5RGB5_HUMAN E5RHU4_HUMAN E5RJI6_HUMAN H7BYV6_HUMAN BIN3_HUMAN	14.257760175550409
ENSG00000147443	E5RIG9_HUMAN E5RJ11_HUMAN G3V114_HUMAN DOK2_HUMAN	22.12895801886243
ENSG00000147454	F8W9Q7_HUMAN H0YAT5_HUMAN MFRN1_HUMAN	14.00465999119928
ENSG00000147457	E5RFR8_HUMAN E5RIU9_HUMAN E5RJI3_HUMAN CHMP7_HUMAN	29.145707604094238
ENSG00000147459	B9A015_HUMAN H0Y7N4_HUMAN H0YB14_HUMAN DOCK5_HUMAN	18.511416999823815
ENSG00000147465	E5RH12_HUMAN H0YB94_HUMAN STAR_HUMAN	18.264350447007995
ENSG00000147471	E5RFX7_HUMAN E5RFZ4_HUMAN E5RG77_HUMAN H0YBG2_HUMAN PLPHP_HUMAN	15.398246677902222
ENSG00000147475	E5RHW4_HUMAN E5RJ09_HUMAN ERLN2_HUMAN	35.69222232593155
ENSG00000147481	E5RHN6_HUMAN E5RIN0_HUMAN H0YC21_HUMAN SNTG1_HUMAN	19.271996675067996
ENSG00000147485	PXDNL_HUMAN H0YAV0_HUMAN K4DIA6_HUMAN	31.06835500799983
ENSG00000147488	E5RFE8_HUMAN E5RHS3_HUMAN E5RHY1_HUMAN E5RID0_HUMAN E5RK88_HUMAN ST18_HUMAN	32.70699983026995
ENSG00000147509	B3KSW4_HUMAN E5RGA3_HUMAN E5RH54_HUMAN RGS20_HUMAN	
ENSG00000147526	A0A0C4DGD3_HUMAN A0A0C4DGD5_HUMAN B4E3H6_HUMAN E5RFM9_HUMAN E5RI10_HUMAN E5RIP3_HUMAN E5RJG6_HUMAN E5RJU4_HUMAN E7ET87_HUMAN E7EVI4_HUMAN H0YAY0_HUMAN H0YBT8_HUMAN TACC1_HUMAN R4GMT7_HUMAN	25.64490851832318
ENSG00000147533	GOGA7_HUMAN	14.66626029510915
ENSG00000147535	E9PNB1_HUMAN H0YCK0_HUMAN H0YCQ3_HUMAN H0YDY2_HUMAN PLPP5_HUMAN	18.93672111958204
ENSG00000147536	E5RFF9_HUMAN E5RH56_HUMAN SLD5_HUMAN	25.847104806134123
ENSG00000147548	E9PKA2_HUMAN E9PKL3_HUMAN E9PQ95_HUMAN H0YE68_HUMAN NSD3_HUMAN	17.968173836604855
ENSG00000147570	E5RGF4_HUMAN DNJ5B_HUMAN	11.686614275309534
ENSG00000147571	CRF_HUMAN	24.314973789300318
ENSG00000147573	TRI55_HUMAN	21.648338575198583
ENSG00000147576	B4DFI7_HUMAN B4DV11_HUMAN E5RFL4_HUMAN F2Z2N0_HUMAN F2Z3D8_HUMAN F2Z3E5_HUMAN HOT_HUMAN	22.29388938627963
ENSG00000147586	E5RFH3_HUMAN E5RFT8_HUMAN E5RGC7_HUMAN E5RK86_HUMAN H0YAT2_HUMAN H7C5V3_HUMAN RT28_HUMAN U3KQQ8_HUMAN	15.208083196509673
ENSG00000147588	E5RH45_HUMAN MYP2_HUMAN	25.80785297544178
ENSG00000147592	LACB2_HUMAN	18.83688329996613
ENSG00000147596	C9JMM8_HUMAN PRD14_HUMAN	20.847715293714728
ENSG00000147601	E5RFJ5_HUMAN E7EWM7_HUMAN TERF1_HUMAN	14.33387405412613
ENSG00000147604	A8MUD9_HUMAN C9JIJ5_HUMAN C9JZ88_HUMAN RL7_HUMAN	21.43427767754299
ENSG00000147606	A0A087WZI7_HUMAN E5RFH2_HUMAN E5RGL8_HUMAN H0YB61_HUMAN S26A7_HUMAN	21.533769481657536
ENSG00000147613	KPSH2_HUMAN	28.162773380510348
ENSG00000147614	E5RHJ7_HUMAN E5RIR3_HUMAN VA0D2_HUMAN	26.047038012053935
ENSG00000147642	A0A0C4DG86_HUMAN B3KRD1_HUMAN B7Z4D2_HUMAN E9PI48_HUMAN E9PJ11_HUMAN E9PK96_HUMAN E9PL50_HUMAN E9PL66_HUMAN E9PLB9_HUMAN E9PN31_HUMAN E9PNN9_HUMAN E9PPC2_HUMAN E9PPS4_HUMAN E9PQE2_HUMAN E9PQG2_HUMAN E9PRH8_HUMAN E9PRT7_HUMAN SYBU_HUMAN	27.60421325957634
ENSG00000147647	E5RG28_HUMAN H0YEV7_HUMAN DPYS_HUMAN	24.60857396225737
ENSG00000147649	E5RJU9_HUMAN H0YB56_HUMAN H0YBE0_HUMAN H0YBJ8_HUMAN LYRIC_HUMAN	
ENSG00000147650	E5RIW8_HUMAN LRP12_HUMAN	19.86396468738477
ENSG00000147654	E9PJ38_HUMAN E9PJ40_HUMAN E9PN10_HUMAN E9PND3_HUMAN RCAS1_HUMAN	25.321045108182343
ENSG00000147655	E5RGU9_HUMAN E5RH25_HUMAN E5RHC3_HUMAN E5RJA2_HUMAN E5RJU7_HUMAN RSPO2_HUMAN	12.81844285461098
ENSG00000147669	E5RGX2_HUMAN RPAB4_HUMAN	28.05657591449396
ENSG00000147676	A0A087WZL1_HUMAN MAL2_HUMAN	26.30126122231282
ENSG00000147677	A0A087WZK9_HUMAN B3KS98_HUMAN E5RFH0_HUMAN E5RFW7_HUMAN E5RGU4_HUMAN E5RH59_HUMAN E5RHC7_HUMAN E5RJT0_HUMAN EIF3H_HUMAN	
ENSG00000147679	E5RG01_HUMAN E5RGP0_HUMAN E5RH13_HUMAN E5RIC4_HUMAN E5RIM0_HUMAN G3XAM4_HUMAN UTP23_HUMAN	20.297183832693634
ENSG00000147684	E7EWZ0_HUMAN E9PF49_HUMAN E9PH64_HUMAN NDUB9_HUMAN	24.52532121475059
ENSG00000147687	A0A0D9SGD3_HUMAN E5RG17_HUMAN E5RG62_HUMAN E5RGF2_HUMAN E5RH86_HUMAN E5RI69_HUMAN E5RID7_HUMAN E5RJY6_HUMAN E5RK70_HUMAN G5EA19_HUMAN H0YBX2_HUMAN TATD1_HUMAN U3KQS5_HUMAN	20.517404742189644
ENSG00000147689	FA83A_HUMAN	22.489131920960954
ENSG00000147697	GSDMC_HUMAN	31.292873735155233
ENSG00000147724	E5RFQ7_HUMAN E5RH68_HUMAN H0YBQ7_HUMAN J3QSR3_HUMAN F135B_HUMAN	21.37637106832366
ENSG00000147789	E9PIH3_HUMAN E9PJX9_HUMAN E9PJZ3_HUMAN E9PM16_HUMAN E9PPK0_HUMAN E9PQI2_HUMAN F5H290_HUMAN ZNF7_HUMAN	24.187794777159635
ENSG00000147799	RHG39_HUMAN	18.837442555460083
ENSG00000147804	A6NDY5_HUMAN E9PQ16_HUMAN S39A4_HUMAN	13.19764152282639
ENSG00000147813	A0A087WUT5_HUMAN C9J8U2_HUMAN G5E977_HUMAN H0YDA6_HUMAN H0YF31_HUMAN PNCB_HUMAN	15.187547498576754
ENSG00000147852	VLDLR_HUMAN Q5VVF8_HUMAN	
ENSG00000147853	KAD3_HUMAN	21.3273879009333
ENSG00000147854	A0A0A0MSQ3_HUMAN B1AL33_HUMAN UHRF2_HUMAN	30.59377787237743
ENSG00000147862	A0A087WXP2_HUMAN A0A0A0MRX8_HUMAN A0A1B0GTC1_HUMAN A0A1B0GU97_HUMAN A0A1B0GVN4_HUMAN A0A1B0GW37_HUMAN A0A1B0GWB8_HUMAN A0A1B0GWI9_HUMAN A0A1B0GWJ4_HUMAN NFIB_HUMAN Q5VW26_HUMAN Q5VW27_HUMAN Q5VW30_HUMAN Q5VW31_HUMAN Q5W0Y9_HUMAN U3KPY9_HUMAN U3KQE8_HUMAN	25.05758708051558
ENSG00000147869	CER1_HUMAN	21.599558610907174
ENSG00000147872	Q5SYF3_HUMAN Q5SYF4_HUMAN Q5SYF5_HUMAN PLIN2_HUMAN	12.414326549242126
ENSG00000147873	IFNA5_HUMAN	22.40844123182185
ENSG00000147874	Q5SYF9_HUMAN Q5VY60_HUMAN HAUS6_HUMAN	9.2959352107716
ENSG00000147883	CDN2B_HUMAN	9.166740723442828
ENSG00000147885	IFN16_HUMAN	14.848384116570777
ENSG00000147889	G3XAG3_HUMAN J3QRG6_HUMAN K7ENC6_HUMAN K7ES20_HUMAN CDN2A_HUMAN ARF_HUMAN	20.012643047304195
ENSG00000147894	CI072_HUMAN	20.044539861847436
ENSG00000147896	IFNK_HUMAN	29.229941078145107
ENSG00000147905	ZCHC7_HUMAN X6R4A7_HUMAN	
ENSG00000147912	F5GXN9_HUMAN J3KN78_HUMAN FBX10_HUMAN	12.507847599953285
ENSG00000147955	Q5T1J1_HUMAN SGMR1_HUMAN	23.523497033757668
ENSG00000147996	A0A0A6YYH9_HUMAN E7EUZ7_HUMAN H0Y857_HUMAN CBWD5_HUMAN Q5RIB0_HUMAN Q5RIB3_HUMAN Q6NVZ8_HUMAN	21.85751445253672
ENSG00000148019	A8MST6_HUMAN CEP78_HUMAN	23.50935229583951
ENSG00000148053	NTRK2_HUMAN	19.026213331975164
ENSG00000148057	E9PP74_HUMAN E9PP88_HUMAN F8W7J0_HUMAN GNTK_HUMAN Q5T6J8_HUMAN	31.182618974705044
ENSG00000148082	Q5T7I8_HUMAN SHC3_HUMAN	27.064609288412292
ENSG00000148090	AUHM_HUMAN	27.76704808118689
ENSG00000148110	A0A0A0MSX1_HUMAN MF14B_HUMAN	31.20943716231918
ENSG00000148120	A0A0A0MST7_HUMAN A0A0A0MSU0_HUMAN H0Y7A8_HUMAN H0Y7M4_HUMAN H0YCM2_HUMAN AMPO_HUMAN X6RBX4_HUMAN	24.703731428620497
ENSG00000148123	M9MML5_HUMAN PLPR1_HUMAN	
ENSG00000148136	O13C4_HUMAN	
ENSG00000148143	H0Y6H9_HUMAN H3BLX4_HUMAN ZN462_HUMAN U3KQU3_HUMAN	20.900155906575012
ENSG00000148153	Q5VWJ6_HUMAN SOSSC_HUMAN X6R8P6_HUMAN	27.138019570091924
ENSG00000148154	CEGT_HUMAN	11.730039428220142
ENSG00000148156	ACL7B_HUMAN	21.367195919153758
ENSG00000148158	H0Y496_HUMAN SNX30_HUMAN	20.542039177861184
ENSG00000148175	F8VSL7_HUMAN STOM_HUMAN	26.510829896189627
ENSG00000148180	A0A0A0MS51_HUMAN A0A0A0MT01_HUMAN A0A0U1RQL8_HUMAN GELS_HUMAN Q5T0H8_HUMAN Q5T0I0_HUMAN	23.60476501575914
ENSG00000148187	RRFM_HUMAN X6RDS5_HUMAN	26.310262204707147
ENSG00000148200	C9JDI9_HUMAN NR6A1_HUMAN	19.54075072866596
ENSG00000148204	CRUM2_HUMAN	29.542892834341885
ENSG00000148215	OR5C1_HUMAN	17.773847065853204
ENSG00000148218	B7ZBK6_HUMAN B7ZBK7_HUMAN B7ZBK8_HUMAN HEM2_HUMAN	9.232025821220535
ENSG00000148219	B7ZKP5_HUMAN H0Y3A8_HUMAN H7C3I6_HUMAN ASTN2_HUMAN X6R5P2_HUMAN	19.977947591185746
ENSG00000148225	C9JWF1_HUMAN F8WDK4_HUMAN WDR31_HUMAN	36.27683123496039
ENSG00000148229	DPOE3_HUMAN	17.700963607908346
ENSG00000148248	B7Z1G8_HUMAN SURF4_HUMAN Q5T8U5_HUMAN	12.835459222824404
ENSG00000148288	Q5T7U8_HUMAN Q5T7V0_HUMAN GBGT1_HUMAN	13.961909663617543
ENSG00000148290	A0A087WYS9_HUMAN SURF1_HUMAN	16.66221654584256
ENSG00000148291	SURF2_HUMAN	15.401786237545217
ENSG00000148296	SURF6_HUMAN	13.75822259469388
ENSG00000148297	E7EN96_HUMAN E9PGW7_HUMAN MED22_HUMAN Q5T8T7_HUMAN Q5T8T8_HUMAN	16.980923713440088
ENSG00000148300	A0A0C4DG22_HUMAN A0A0C4DG31_HUMAN REXO4_HUMAN	16.26306802134367
ENSG00000148303	RL7A_HUMAN Q5T8U2_HUMAN Q5T8U3_HUMAN	20.083558923429976
ENSG00000148308	H0Y5D2_HUMAN H7BY84_HUMAN Q5T7U0_HUMAN Q5T7U1_HUMAN Q5T7U4_HUMAN TF3C5_HUMAN	12.628422836988275
ENSG00000148331	F6TX30_HUMAN ASB6_HUMAN	15.465375703527942
ENSG00000148334	A6NHH0_HUMAN PGES2_HUMAN X6RJ95_HUMAN	15.375604059976082
ENSG00000148335	NTM1A_HUMAN S4R338_HUMAN S4R344_HUMAN S4R3J7_HUMAN	21.337789317776632
ENSG00000148337	A0A0U1RQR2_HUMAN F5H2X7_HUMAN F6VD24_HUMAN F6WSM2_HUMAN H0Y5D5_HUMAN Q5SYW2_HUMAN Q9BTG3_HUMAN CIZ1_HUMAN	20.00219328556397
ENSG00000148339	F8WEY9_HUMAN H7C4Z4_HUMAN SCMC2_HUMAN	19.059217971333698
ENSG00000148341	B7ZC38_HUMAN B7ZC39_HUMAN F8WFB9_HUMAN G5E9J1_HUMAN H7C1Z6_HUMAN SHLB2_HUMAN	21.612170226513424
ENSG00000148343	B0QZG3_HUMAN H7C474_HUMAN MIGA2_HUMAN	17.700717633071918
ENSG00000148344	PTGES_HUMAN	21.030345407828133
ENSG00000148346	NGAL_HUMAN X6R8F3_HUMAN	22.571947751454037
ENSG00000148356	LRSM1_HUMAN	13.593942550586101
ENSG00000148357	A0A087WY63_HUMAN A0A096LPG1_HUMAN H0Y3X1_HUMAN HMCN2_HUMAN	24.716208813836946
ENSG00000148358	G5E994_HUMAN GP107_HUMAN U3KQD2_HUMAN	27.640390587690927
ENSG00000148362	PAXX_HUMAN	15.092287440262032
ENSG00000148377	IDI2_HUMAN	10.538465892194806
ENSG00000148384	INP5E_HUMAN	12.520584583638371
ENSG00000148386	A0A087WZ21_HUMAN LCN9_HUMAN	16.727736418963385
ENSG00000148396	A0A0C4DH09_HUMAN F1T0I1_HUMAN J3KNL6_HUMAN SC16A_HUMAN Q8N9G1_HUMAN X6RGP5_HUMAN	19.52132028220511
ENSG00000148399	DPH7_HUMAN	21.860746265320397
ENSG00000148400	NOTC1_HUMAN	29.408069431060923
ENSG00000148408	B1AQK6_HUMAN B1AQK7_HUMAN E9PDR3_HUMAN F6RH32_HUMAN H0Y7I8_HUMAN CAC1B_HUMAN	22.52468582135978
ENSG00000148411	NACC2_HUMAN	22.322864871663086
ENSG00000148426	D3DRR9_HUMAN PRSR2_HUMAN X6RHS9_HUMAN	24.814321708430956
ENSG00000148429	US6NL_HUMAN V9GYH2_HUMAN X6RAB3_HUMAN	13.557689726700925
ENSG00000148444	H0Y4E5_HUMAN H0Y4W0_HUMAN H0Y6Z9_HUMAN COMD3_HUMAN R4GN06_HUMAN R4GNF2_HUMAN	27.350573875560496
ENSG00000148450	H0YE51_HUMAN MSRB2_HUMAN	22.339563786772977
ENSG00000148459	H0YEE6_HUMAN DPS1_HUMAN	19.896263747236294
ENSG00000148468	Q5SW12_HUMAN F1711_HUMAN	24.49380051064584
ENSG00000148481	MINY3_HUMAN X6R9S5_HUMAN X6RC30_HUMAN X6RC97_HUMAN	27.396451635713003
ENSG00000148482	S39AC_HUMAN	22.295983223035794
ENSG00000148483	TM236_HUMAN	24.94353228335804
ENSG00000148484	RSU1_HUMAN	26.681516538313954
ENSG00000148488	H0Y405_HUMAN SIA8F_HUMAN	29.01533217897833
ENSG00000148498	B1AP52_HUMAN F5GZI3_HUMAN Q5VWU8_HUMAN Q5VWV2_HUMAN PARD3_HUMAN	29.62152735543915
ENSG00000148513	Q5W026_HUMAN AN30A_HUMAN R4GNA2_HUMAN	34.53683236460922
ENSG00000148516	F6TDF5_HUMAN F6U0D0_HUMAN H0YMD3_HUMAN H0YMN2_HUMAN H0YND9_HUMAN ZEB1_HUMAN	26.01850166188368
ENSG00000148541	A0A087X0M7_HUMAN A0A087X1H9_HUMAN A0A087X216_HUMAN A0A087X2G4_HUMAN B7Z2K3_HUMAN D6RIX4_HUMAN H0YGW3_HUMAN FA13C_HUMAN	28.684992414986823
ENSG00000148572	NRBF2_HUMAN	24.69256285693326
ENSG00000148584	F8W9F8_HUMAN Q5T0W7_HUMAN A1CF_HUMAN	19.149611052448403
ENSG00000148600	A0A096LNP9_HUMAN A0A096LNV6_HUMAN A0A096LP91_HUMAN A0A0A6YYA3_HUMAN CDHR1_HUMAN	16.284217988608045
ENSG00000148602	LRIT1_HUMAN	19.669889453141323
ENSG00000148604	RGR_HUMAN Q96HT6_HUMAN	23.181089302311157
ENSG00000148606	RPC1_HUMAN Q7Z755_HUMAN R4GMX2_HUMAN	17.747429355429723
ENSG00000148634	D6RCL5_HUMAN D6RFK9_HUMAN H0Y6K7_HUMAN HERC4_HUMAN	36.96377666765727
ENSG00000148655	A0A087WWI0_HUMAN A0A087WZZ7_HUMAN M0R2H0_HUMAN LRMDA_HUMAN	
ENSG00000148660	A0A0A0MS52_HUMAN A0A0A0MT11_HUMAN H0Y6G2_HUMAN KCC2G_HUMAN Q5SWX3_HUMAN Q8WU40_HUMAN	17.94554344446182
ENSG00000148671	ADIRF_HUMAN Q5TBU2_HUMAN	23.303123681764493
ENSG00000148672	DHE3_HUMAN	16.03449705217011
ENSG00000148677	ANKR1_HUMAN	21.92644073382979
ENSG00000148680	5HT7R_HUMAN	21.18105955735279
ENSG00000148688	RPP30_HUMAN Q5VU10_HUMAN Q5VU11_HUMAN	26.01184011917762
ENSG00000148690	F10C1_HUMAN	26.786960391022646
ENSG00000148700	ADDG_HUMAN	20.943455084304325
ENSG00000148702	HABP2_HUMAN	16.253158552959132
ENSG00000148704	VAX1_HUMAN	21.383882500698164
ENSG00000148719	J3KPS0_HUMAN DJB12_HUMAN V9GY70_HUMAN V9GYN7_HUMAN	19.554126256332836
ENSG00000148730	4EBP2_HUMAN	19.254826504122885
ENSG00000148734	NPFF1_HUMAN	20.623440489549367
ENSG00000148735	A0A0C4DFS9_HUMAN H7BZQ2_HUMAN PKHS1_HUMAN X6R7B3_HUMAN	21.12798256764886
ENSG00000148737	A0A0A0MTL7_HUMAN A0A0D9SGH8_HUMAN A0A1B0GU84_HUMAN A0A1B0GUV5_HUMAN A0A1B0GVE1_HUMAN C6ZRJ6_HUMAN C6ZRJ7_HUMAN C6ZRK5_HUMAN E2GH26_HUMAN H0YEE5_HUMAN Q5JRY3_HUMAN Q5JRY4_HUMAN Q5JRY5_HUMAN Q5VVR5_HUMAN Q5VVR7_HUMAN Q5VVR8_HUMAN TF7L2_HUMAN	20.339080612513705
ENSG00000148773	KI67_HUMAN	28.816957759056255
ENSG00000148795	A0A1W2PQ28_HUMAN A0A1W2PQT5_HUMAN A0A1W2PRK7_HUMAN A0A1W2PRY0_HUMAN CP17A_HUMAN	17.306145839326444
ENSG00000148798	AINX_HUMAN	15.116210012343837
ENSG00000148803	FUCM_HUMAN X6R6T9_HUMAN X6RK00_HUMAN	22.224068352773337
ENSG00000148814	LRC27_HUMAN	12.299482410877953
ENSG00000148824	E7EVK2_HUMAN MTG1_HUMAN U3KQ69_HUMAN	12.291130695367393
ENSG00000148826	NKX62_HUMAN	19.997383457709148
ENSG00000148832	PAOX_HUMAN	20.639075342937804
